"","MSACC","year","houseid","income","race","hispanic","reported","serious"
"10790",15,"1979",1,1,2,2,2,68
"10791",15,"1979",1,1,2,2,2,60
"10806",3,"1979",1,3,1,2,2,68
"10818",3,"1979",1,2,1,2,2,65
"10833",3,"1979",1,2,1,2,2,64
"10847",3,"1979",2,2,2,2,2,64
"10860",3,"1979",1,1,2,2,2,64
"10861",3,"1979",1,3,1,2,2,68
"10866",3,"1979",1,2,1,2,2,68
"10892",3,"1979",1,3,1,2,2,68
"10928",39,"1979",2,1,1,2,2,60
"10932",39,"1979",2,1,2,2,2,68
"10942",33,"1979",1,3,1,1,2,68
"10951",33,"1979",2,1,1,2,2,68
"10953",33,"1979",1,3,1,2,2,68
"10957",33,"1979",1,2,2,2,2,68
"10963",33,"1979",1,3,1,1,2,67
"10967",33,"1979",1,1,1,1,2,68
"10998",25,"1979",1,2,1,2,2,67
"11000",25,"1979",1,3,1,2,2,65
"11001",25,"1979",1,3,1,2,2,65
"11006",25,"1979",3,1,1,2,2,67
"11033",39,"1979",3,1,2,2,2,60
"11056",39,"1979",1,3,1,2,2,68
"11120",39,"1979",1,2,2,2,2,68
"11123",39,"1979",1,2,1,2,2,65
"11133",39,"1979",1,2,2,2,2,68
"11152",5,"1979",1,2,1,2,2,68
"11153",5,"1979",1,2,1,2,2,65
"11171",38,"1979",3,1,1,2,2,68
"11203",38,"1979",3,3,1,2,2,68
"11231",39,"1979",2,3,1,2,2,68
"11232",39,"1979",2,3,1,2,2,68
"11239",5,"1979",1,3,1,2,2,68
"11242",5,"1979",1,3,1,2,2,65
"11255",5,"1979",1,1,2,2,2,65
"11336",11,"1979",1,2,1,2,2,65
"11364",11,"1979",1,2,1,2,2,68
"11379",29,"1979",2,1,1,2,2,67
"11380",29,"1979",2,1,1,2,2,65
"11381",29,"1979",2,1,1,2,2,65
"11386",29,"1979",3,2,1,2,2,67
"11448",17,"1979",2,1,1,2,2,65
"11457",17,"1979",1,1,2,2,2,63
"11472",17,"1979",1,3,1,2,2,68
"11476",17,"1979",2,1,2,2,2,65
"11496",17,"1979",1,2,2,2,2,67
"11507",17,"1979",3,2,1,1,2,63
"11510",17,"1979",1,2,1,2,2,67
"11549",17,"1979",3,1,1,1,2,64
"11551",17,"1979",4,1,1,1,2,64
"11561",17,"1979",4,1,2,2,2,68
"11565",17,"1979",3,1,1,2,2,65
"11569",17,"1979",1,3,1,2,2,68
"11641",35,"1979",1,3,1,2,2,68
"11660",35,"1979",1,2,1,2,2,67
"11674",35,"1979",1,2,1,2,2,68
"11695",35,"1979",1,3,1,2,2,62
"11696",35,"1979",1,3,1,2,2,68
"11708",35,"1979",1,1,1,2,2,68
"11735",35,"1979",1,2,1,2,2,68
"11738",35,"1979",2,2,1,2,2,64
"11755",35,"1979",1,2,1,2,2,65
"11771",24,"1979",1,3,1,2,2,65
"11776",35,"1979",3,1,1,2,2,68
"11809",30,"1979",1,1,1,2,2,68
"11818",30,"1979",2,1,1,2,2,68
"11822",30,"1979",3,1,2,2,2,67
"11827",30,"1979",1,1,1,1,2,68
"11844",30,"1979",1,2,1,2,2,63
"11871",30,"1979",2,1,1,2,2,65
"11874",30,"1979",1,1,1,2,2,67
"11875",30,"1979",1,1,1,2,2,68
"11876",30,"1979",1,1,1,2,2,68
"11900",31,"1979",1,1,1,2,2,68
"11909",31,"1979",1,1,1,2,2,68
"11931",31,"1979",0,2,1,1,2,68
"11932",31,"1979",0,2,1,1,2,67
"11950",31,"1979",1,1,2,2,2,65
"11961",31,"1979",2,2,1,2,2,67
"12004",36,"1979",2,1,1,2,2,68
"12005",36,"1979",2,1,1,2,2,68
"12006",36,"1979",2,1,1,2,2,68
"12078",37,"1979",3,3,1,2,2,68
"12079",37,"1979",3,3,1,2,2,68
"12144",34,"1979",3,1,1,2,2,64
"12181",34,"1979",1,1,1,2,2,68
"12188",34,"1979",1,3,1,2,2,65
"12196",34,"1979",1,3,1,2,2,68
"12211",34,"1979",2,1,1,2,2,67
"12216",34,"1979",5,1,1,2,2,68
"12224",34,"1979",4,1,1,2,2,68
"12259",27,"1979",2,1,1,2,2,65
"12262",27,"1979",2,1,1,2,2,68
"12278",27,"1979",3,1,1,2,2,67
"12299",27,"1979",1,1,1,2,2,65
"12351",27,"1979",2,1,1,2,2,68
"12453",1,"1979",1,3,1,2,2,68
"12526",17,"1979",3,3,1,2,2,68
"12534",17,"1979",1,3,1,2,2,65
"12565",17,"1979",1,2,1,2,2,60
"12568",17,"1979",1,3,1,2,2,64
"12570",17,"1979",1,2,1,1,2,63
"12599",17,"1979",2,1,1,2,2,68
"12628",17,"1979",2,1,1,2,2,62
"12665",21,"1980",2,2,1,1,2,64
"12676",21,"1980",1,2,2,2,2,67
"12682",21,"1980",1,1,1,2,2,65
"12686",21,"1980",1,1,1,2,2,64
"12703",21,"1980",3,1,1,2,2,68
"12717",21,"1980",1,1,1,2,2,68
"12718",21,"1980",1,3,1,1,2,64
"12721",21,"1980",1,1,2,2,2,64
"12736",26,"1980",3,2,1,2,2,68
"12771",26,"1980",3,1,2,2,2,65
"12775",26,"1980",1,1,2,2,2,64
"12777",26,"1980",1,1,2,2,2,60
"12779",26,"1980",1,1,2,2,2,64
"12808",26,"1980",1,1,2,2,2,64
"12829",26,"1980",1,2,1,2,2,68
"12842",26,"1980",1,2,2,2,2,68
"12843",26,"1980",1,2,2,2,2,68
"12855",26,"1980",1,1,2,2,2,63
"12861",26,"1980",1,3,1,2,2,68
"12862",26,"1980",1,2,1,2,2,65
"12875",26,"1980",2,1,2,2,2,60
"12918",26,"1980",1,3,1,2,2,68
"12923",26,"1980",1,2,1,2,2,67
"12924",26,"1980",1,2,1,2,2,67
"12927",26,"1980",1,1,2,2,2,62
"12965",28,"1980",1,3,1,2,2,67
"12969",28,"1980",1,2,1,2,2,68
"12998",28,"1980",1,1,2,2,2,65
"13007",28,"1980",1,2,1,2,2,60
"13040",28,"1980",4,1,1,2,2,68
"13057",28,"1980",2,1,1,2,2,68
"13255",26,"1980",1,3,1,2,2,62
"13319",21,"1980",1,2,1,2,2,68
"13325",21,"1980",2,1,2,2,2,67
"13337",21,"1980",1,3,2,2,2,68
"13350",21,"1980",1,3,1,2,2,67
"13371",21,"1980",2,3,2,2,2,64
"13382",21,"1980",1,3,1,1,2,64
"13385",21,"1980",2,2,2,2,2,64
"13393",21,"1980",1,1,2,2,2,65
"13421",21,"1980",1,1,2,2,2,63
"13423",21,"1980",2,1,2,2,2,64
"13424",21,"1980",2,1,2,2,2,65
"13426",21,"1980",1,2,2,2,2,62
"13449",21,"1980",2,1,1,2,2,68
"13469",21,"1980",1,2,2,2,2,68
"13473",21,"1980",1,3,1,2,2,68
"13474",21,"1980",1,3,1,2,2,68
"13482",21,"1980",2,1,1,1,2,64
"13488",21,"1980",1,2,2,2,2,62
"13601",20,"1980",2,1,2,2,2,68
"13652",21,"1980",1,3,2,2,2,64
"13818",22,"1980",1,2,2,2,2,68
"13833",22,"1980",1,1,1,2,2,67
"13834",22,"1980",1,3,2,2,2,64
"13909",16,"1980",1,2,1,2,2,65
"13925",16,"1980",1,3,1,2,2,67
"13948",19,"1980",2,3,3,2,2,65
"13993",19,"1980",3,1,1,2,2,65
"14002",19,"1980",2,1,1,2,2,65
"14006",19,"1980",2,2,1,2,2,68
"14014",19,"1980",6,2,1,2,2,68
"14016",19,"1980",3,2,1,2,2,60
"14056",19,"1980",1,2,1,2,2,68
"14058",19,"1980",3,2,1,2,2,68
"14063",19,"1980",3,2,1,2,2,67
"14073",19,"1980",3,1,1,2,2,67
"14075",19,"1980",3,1,1,2,2,68
"14113",19,"1980",1,3,1,2,2,65
"14122",19,"1980",3,3,1,2,2,68
"14126",19,"1980",3,3,1,2,2,68
"14136",19,"1980",1,1,1,2,2,68
"14180",32,"1980",1,3,1,2,2,68
"14238",32,"1980",2,2,1,2,2,68
"14262",32,"1980",1,2,1,2,2,68
"14311",8,"1980",2,2,2,2,2,65
"14321",8,"1980",1,3,1,2,2,65
"14328",8,"1980",1,3,1,2,2,67
"14359",8,"1980",4,2,1,2,2,65
"14389",6,"1980",1,1,1,2,2,68
"14404",6,"1980",2,1,1,2,2,64
"14427",6,"1980",2,2,4,2,2,67
"14466",6,"1980",2,1,1,2,2,68
"14478",6,"1980",3,1,2,2,2,65
"14515",6,"1980",2,1,2,2,2,64
"14532",6,"1980",2,3,2,2,2,68
"14533",6,"1980",2,3,2,2,2,68
"14540",6,"1980",1,1,2,2,2,68
"14557",6,"1980",2,2,2,2,2,64
"14565",6,"1980",1,1,1,2,2,63
"14578",6,"1980",2,3,1,1,2,68
"14587",6,"1980",2,3,2,2,2,68
"14589",6,"1980",1,2,2,2,2,63
"14611",6,"1980",1,2,1,1,2,65
"14630",6,"1980",1,2,1,2,2,60
"14636",12,"1980",1,3,1,2,2,68
"14637",12,"1980",1,3,1,2,2,68
"14680",12,"1980",1,3,1,2,2,67
"14687",12,"1980",2,2,1,2,2,68
"14689",12,"1980",1,1,1,2,2,65
"14715",12,"1980",1,2,1,2,2,68
"14732",12,"1980",1,2,1,2,2,68
"14733",12,"1980",1,2,1,2,2,68
"14793",12,"1980",1,3,1,2,2,67
"14804",12,"1980",2,3,1,2,2,68
"14813",12,"1980",1,3,1,2,2,65
"14814",12,"1980",1,3,1,2,2,68
"14816",12,"1980",1,3,1,2,2,65
"14817",12,"1980",1,3,1,2,2,68
"14818",12,"1980",1,3,1,2,2,68
"14912",12,"1980",3,2,1,2,2,65
"14921",12,"1980",1,1,2,2,2,64
"14935",12,"1980",2,1,1,2,2,64
"14936",12,"1980",2,1,1,2,2,63
"14994",9,"1980",4,1,1,2,2,68
"14996",9,"1980",1,3,1,2,2,65
"15017",9,"1980",1,2,1,2,2,60
"15089",19,"1980",1,3,1,2,2,65
"15132",32,"1980",1,3,1,2,2,68
"15133",32,"1980",1,3,1,2,2,68
"15167",6,"1980",1,3,1,2,2,68
"15179",6,"1980",1,3,1,2,2,68
"15204",6,"1980",1,2,1,2,2,68
"15214",6,"1980",2,3,1,2,2,67
"15288",6,"1980",2,3,1,2,2,68
"15292",6,"1980",1,3,1,2,2,68
"15362",18,"1980",1,2,2,2,2,65
"15420",14,"1980",1,3,1,1,2,68
"15436",14,"1980",2,1,1,2,2,63
"15470",14,"1980",4,1,1,2,2,68
"15477",14,"1980",1,2,1,2,2,67
"15538",10,"1980",3,3,1,2,2,68
"15550",10,"1980",2,3,1,2,2,64
"15556",10,"1980",3,1,1,2,2,68
"15563",10,"1980",1,2,1,2,2,65
"15568",10,"1980",5,1,1,2,2,68
"15591",10,"1980",2,1,1,2,2,68
"15592",10,"1980",2,3,1,2,2,68
"15595",10,"1980",1,2,2,2,2,67
"15611",10,"1980",1,3,1,2,2,65
"15613",23,"1980",1,1,2,2,2,65
"15661",23,"1980",1,2,1,2,2,67
"15667",23,"1980",4,2,1,2,2,68
"15669",23,"1980",3,2,1,2,2,68
"15673",23,"1980",4,2,1,2,2,68
"15678",23,"1980",5,2,1,2,2,68
"15692",23,"1980",1,2,1,2,2,68
"15704",2,"1980",4,2,1,2,2,65
"15708",2,"1980",1,3,1,2,2,68
"15717",2,"1980",2,1,1,2,2,65
"15718",2,"1980",2,1,1,2,2,65
"15737",2,"1980",2,1,2,2,2,65
"15742",2,"1980",2,2,1,2,2,65
"15743",2,"1980",2,2,1,2,2,68
"15746",2,"1980",1,1,1,2,2,68
"15771",2,"1980",1,2,2,2,2,68
"15787",2,"1980",2,1,2,2,2,68
"15803",15,"1980",2,1,1,2,2,65
"15840",15,"1980",3,1,1,2,2,63
"15954",15,"1980",1,3,2,2,2,68
"15983",15,"1980",1,3,1,2,2,68
"15984",15,"1980",1,3,1,2,2,68
"16020",3,"1980",1,2,2,2,2,64
"16073",3,"1980",1,3,1,2,2,68
"16087",3,"1980",1,2,1,2,2,65
"16118",39,"1980",2,3,2,2,2,64
"16138",39,"1980",1,2,2,2,2,65
"16162",33,"1980",1,3,1,2,2,68
"16163",33,"1980",1,2,1,1,2,64
"16167",33,"1980",2,2,1,2,2,65
"16189",33,"1980",2,2,1,1,2,68
"16214",33,"1980",1,1,1,1,2,68
"16216",33,"1980",1,2,1,1,2,68
"16274",39,"1980",2,2,1,2,2,68
"16301",39,"1980",1,2,1,2,2,65
"16311",39,"1980",1,3,1,2,2,64
"16349",39,"1980",1,3,1,1,2,64
"16353",39,"1980",1,3,1,2,2,68
"16389",39,"1980",2,2,1,2,2,64
"16443",39,"1980",1,3,1,2,2,68
"16469",38,"1980",2,1,1,2,2,64
"16472",38,"1980",1,1,1,2,2,63
"16499",38,"1980",2,2,1,2,2,65
"16500",38,"1980",2,2,1,2,2,65
"16501",38,"1980",2,2,1,2,2,68
"16503",38,"1980",1,1,2,2,2,64
"16521",38,"1980",1,3,1,2,2,68
"16530",38,"1980",3,3,1,2,2,68
"16564",5,"1980",2,1,2,2,2,67
"16565",5,"1980",2,1,2,2,2,67
"16590",5,"1980",1,1,1,2,2,68
"16607",40,"1980",2,3,1,2,2,68
"16644",11,"1980",1,3,1,2,2,67
"16664",11,"1980",2,2,1,2,2,68
"16763",29,"1980",1,3,1,2,2,68
"16777",29,"1980",1,1,1,2,2,68
"16811",29,"1980",1,3,1,2,2,65
"16821",29,"1980",1,2,1,2,2,64
"16822",29,"1980",2,3,1,2,2,68
"16931",17,"1980",3,1,1,2,2,65
"16982",17,"1980",1,2,1,1,2,64
"17037",17,"1980",2,1,1,2,2,67
"17078",17,"1980",3,1,1,1,2,65
"17084",17,"1980",3,1,4,2,2,68
"17089",17,"1980",1,3,4,2,2,64
"17109",35,"1980",1,2,1,2,2,68
"17126",24,"1980",1,3,1,2,2,68
"17144",35,"1980",1,3,1,2,2,67
"17172",24,"1980",1,3,1,2,2,60
"17176",24,"1980",1,3,1,2,2,68
"17196",35,"1980",3,2,1,2,2,68
"17218",24,"1980",1,2,1,2,2,68
"17225",24,"1980",2,2,1,2,2,65
"17227",24,"1980",3,2,1,2,2,68
"17228",35,"1980",1,1,2,2,2,68
"17231",35,"1980",1,1,2,2,2,68
"17232",35,"1980",3,1,1,2,2,64
"17264",24,"1980",1,2,2,2,2,65
"17266",24,"1980",1,1,2,2,2,65
"17267",24,"1980",1,1,2,2,2,65
"17296",24,"1980",1,2,1,2,2,65
"17331",24,"1980",1,3,1,2,2,68
"17340",24,"1980",1,2,1,2,2,65
"17369",35,"1980",4,1,1,2,2,64
"17379",35,"1980",1,3,1,2,2,68
"17386",24,"1980",2,2,2,2,2,67
"17414",35,"1980",3,3,1,1,2,68
"17416",35,"1980",3,3,1,1,2,68
"17472",30,"1980",1,3,1,2,2,65
"17497",30,"1980",3,2,1,2,2,68
"17521",30,"1980",4,2,2,2,2,63
"17550",30,"1980",3,2,1,2,2,64
"17617",31,"1980",1,3,1,2,2,68
"17627",31,"1980",2,1,1,2,2,63
"17628",31,"1980",2,1,1,2,2,64
"17674",31,"1980",1,3,1,2,2,68
"17685",31,"1980",2,2,1,2,2,62
"17701",31,"1980",3,2,1,1,2,68
"17713",36,"1980",1,3,1,2,2,68
"17717",36,"1980",2,2,1,2,2,68
"17724",36,"1980",1,2,1,2,2,64
"17769",36,"1980",1,2,1,2,2,67
"17770",36,"1980",1,2,1,2,2,68
"17771",36,"1980",1,2,1,2,2,67
"17791",36,"1980",4,2,1,2,2,68
"17828",37,"1980",1,3,1,2,2,65
"17848",37,"1980",2,2,1,2,2,67
"17851",37,"1980",2,2,1,2,2,65
"17853",37,"1980",2,1,1,1,2,65
"17854",37,"1980",2,1,1,1,2,68
"17865",37,"1980",2,2,1,2,2,65
"17869",37,"1980",1,3,1,2,2,65
"17878",37,"1980",3,2,1,2,2,60
"17881",37,"1980",2,2,1,2,2,68
"17884",37,"1980",2,2,1,2,2,68
"17905",37,"1980",1,3,1,2,2,65
"17909",37,"1980",2,1,1,2,2,65
"17967",37,"1980",3,2,2,2,2,68
"17971",37,"1980",1,3,1,2,2,68
"17980",37,"1980",3,1,1,2,2,65
"18018",34,"1980",1,2,1,2,2,68
"18071",34,"1980",2,2,2,2,2,65
"18085",34,"1980",2,2,1,2,2,65
"18086",34,"1980",2,2,1,2,2,67
"18087",34,"1980",2,2,1,2,2,67
"18090",34,"1980",3,3,1,2,2,60
"18104",34,"1980",4,1,1,2,2,68
"18116",34,"1980",2,3,4,2,2,68
"18119",34,"1980",1,3,1,2,2,68
"18176",34,"1980",2,3,1,2,2,68
"18182",34,"1980",1,1,1,1,2,68
"18183",34,"1980",2,1,1,2,2,65
"18192",34,"1980",1,3,1,2,2,68
"18197",34,"1980",1,3,1,2,2,68
"18208",34,"1980",2,1,1,1,2,68
"18231",27,"1980",2,2,1,2,2,68
"18247",27,"1980",2,2,1,2,2,68
"18253",27,"1980",1,3,1,2,2,62
"18335",1,"1980",1,3,1,2,2,68
"18345",1,"1980",2,2,1,2,2,64
"18346",1,"1980",2,2,1,2,2,64
"18361",1,"1980",4,2,1,2,2,65
"18376",1,"1980",1,2,1,1,2,68
"18377",1,"1980",1,2,1,1,2,68
"18383",1,"1980",1,3,1,2,2,68
"18429",1,"1980",1,2,1,2,2,68
"18447",1,"1980",1,1,1,2,2,68
"18452",1,"1980",3,1,1,2,2,65
"18477",1,"1980",2,3,1,2,2,68
"18550",17,"1980",5,3,1,2,2,67
"18572",17,"1980",1,1,1,1,2,65
"18580",17,"1980",1,2,1,2,2,65
"18585",17,"1980",1,3,1,1,2,64
"18586",17,"1980",1,3,1,1,2,64
"18587",17,"1980",1,3,1,1,2,64
"18660",17,"1980",2,3,1,2,2,64
"18714",17,"1980",3,2,1,1,2,64
"18715",17,"1980",3,2,1,1,2,62
"18760",17,"1980",1,1,1,2,2,68
"18782",17,"1980",1,3,1,1,2,65
"18812",17,"1980",1,1,1,2,2,64
"18825",13,"1980",1,1,1,2,2,68
"18851",13,"1980",1,2,1,2,2,68
"18862",13,"1980",1,2,1,2,2,64
"18874",21,"1980",2,1,1,2,2,64
"18875",21,"1980",2,1,1,2,2,64
"18896",21,"1980",1,1,1,1,2,65
"18904",21,"1980",1,2,1,2,2,65
"18928",21,"1980",2,2,2,2,2,68
"18929",21,"1980",2,2,2,2,2,68
"18958",21,"1980",2,2,1,2,2,64
"19005",26,"1980",1,3,2,2,2,68
"19020",26,"1980",1,1,2,2,2,68
"19084",26,"1980",1,1,2,2,2,68
"19110",26,"1980",1,3,1,2,2,64
"19132",26,"1980",0,1,1,2,2,68
"19142",26,"1980",1,1,1,1,2,64
"19143",26,"1980",1,1,1,2,2,64
"19153",26,"1980",1,2,1,2,2,68
"19157",26,"1980",1,2,1,2,2,68
"19162",26,"1980",1,1,3,2,2,64
"19184",28,"1980",2,1,1,2,2,68
"19203",28,"1980",1,3,1,2,2,67
"19205",28,"1980",2,2,1,2,2,64
"19206",28,"1980",3,1,1,2,2,68
"19215",28,"1980",2,1,1,2,2,68
"19226",28,"1980",1,2,1,2,2,68
"19262",28,"1980",2,3,1,2,2,68
"19269",28,"1980",1,3,1,2,2,68
"19302",4,"1980",1,1,1,2,2,65
"19318",4,"1980",2,3,1,2,2,67
"19321",4,"1980",4,1,1,2,2,68
"19335",4,"1980",1,2,1,2,2,68
"19352",4,"1980",1,3,1,2,2,68
"19353",4,"1980",1,3,1,2,2,67
"19381",4,"1980",1,1,1,2,2,68
"19399",4,"1980",2,1,1,2,2,65
"19420",4,"1980",1,3,1,2,2,68
"19428",4,"1980",1,2,2,2,2,68
"19473",4,"1980",1,3,1,2,2,68
"19504",21,"1980",1,1,2,2,2,64
"19525",21,"1980",2,2,1,2,2,64
"19534",21,"1980",1,3,1,2,2,67
"19545",21,"1980",1,2,1,1,2,64
"19578",21,"1980",1,2,2,2,2,64
"19587",21,"1980",1,3,1,2,2,64
"19612",21,"1980",1,2,1,2,2,65
"19619",21,"1980",1,1,1,1,2,64
"19620",21,"1980",1,1,1,2,2,62
"19622",21,"1980",1,1,1,2,2,64
"19624",21,"1980",1,1,1,1,2,65
"19625",21,"1980",1,1,1,1,2,68
"19626",21,"1980",1,1,1,1,2,63
"19631",21,"1980",0,1,1,1,2,67
"19646",21,"1980",1,1,2,2,2,65
"19664",21,"1980",2,2,1,2,2,68
"19671",21,"1980",3,2,1,2,2,68
"19672",21,"1980",3,2,1,2,2,68
"19682",21,"1980",1,1,1,2,2,68
"19683",21,"1980",1,1,1,2,2,68
"19701",21,"1980",1,3,1,2,2,68
"19719",21,"1980",1,3,1,2,2,67
"19764",20,"1980",1,3,1,2,2,67
"19778",20,"1980",1,3,2,2,2,64
"19786",20,"1980",2,3,1,2,2,68
"19800",20,"1980",2,2,1,2,2,65
"19847",20,"1980",3,2,1,2,2,65
"19864",20,"1980",1,3,1,2,2,64
"19866",21,"1980",1,1,1,2,2,64
"19919",22,"1980",1,1,2,2,2,67
"19934",22,"1980",1,1,1,2,2,64
"19948",22,"1980",1,3,1,2,2,68
"19961",22,"1980",1,3,2,2,2,65
"19967",21,"1980",1,2,1,2,2,67
"19991",16,"1980",1,3,1,2,2,65
"19997",16,"1980",1,3,2,2,2,62
"20045",16,"1980",3,2,1,2,2,68
"20051",16,"1980",2,2,2,2,2,68
"20063",19,"1980",3,3,1,2,2,68
"20078",19,"1980",2,2,1,2,2,68
"20097",19,"1980",1,1,1,2,2,67
"20129",19,"1980",4,2,1,2,2,65
"20140",19,"1980",1,2,1,2,2,60
"20141",19,"1980",1,2,1,2,2,60
"20148",19,"1980",2,2,1,2,2,63
"20172",19,"1980",1,3,1,2,2,68
"20173",19,"1980",1,3,1,2,2,67
"20191",19,"1980",1,1,1,2,2,67
"20195",19,"1980",2,3,1,2,2,68
"20196",19,"1980",2,3,1,2,2,68
"20210",19,"1980",1,1,1,2,2,68
"20211",19,"1980",1,1,1,2,2,68
"20212",19,"1980",1,1,1,2,2,68
"20236",32,"1980",1,3,1,2,2,67
"20248",32,"1980",3,1,1,2,2,68
"20259",32,"1980",3,1,1,2,2,65
"20277",32,"1980",1,1,1,2,2,68
"20294",32,"1980",2,3,1,2,2,68
"20362",8,"1980",2,3,1,2,2,60
"20365",8,"1980",2,3,1,2,2,60
"20372",8,"1980",2,3,1,2,2,68
"20395",8,"1980",2,2,1,2,2,62
"20408",8,"1980",1,3,1,2,2,67
"20442",6,"1980",1,3,2,2,2,68
"20474",6,"1980",2,1,1,1,2,64
"20483",6,"1980",1,1,2,2,2,68
"20485",6,"1980",2,1,2,2,2,68
"20494",6,"1980",1,2,2,2,2,65
"20538",6,"1980",1,2,1,2,2,65
"20544",6,"1980",2,2,3,2,2,68
"20547",6,"1980",1,1,2,2,2,68
"20552",6,"1980",1,3,1,1,2,64
"20577",6,"1980",2,1,1,2,2,68
"20593",6,"1980",2,1,1,1,2,65
"20594",6,"1980",2,1,1,1,2,65
"20596",6,"1980",2,1,1,1,2,65
"20598",6,"1980",2,2,1,1,2,65
"20607",6,"1980",1,3,2,2,2,65
"20627",6,"1980",1,3,1,1,2,64
"20636",12,"1980",5,3,1,2,2,67
"20644",12,"1980",1,1,1,2,2,67
"20657",12,"1980",3,3,1,2,2,62
"20658",12,"1980",3,3,1,2,2,64
"20659",12,"1980",3,1,2,2,2,68
"20671",12,"1980",2,2,3,2,2,67
"20683",12,"1980",1,1,1,2,2,68
"20688",12,"1980",1,3,1,2,2,68
"20705",12,"1980",1,2,1,2,2,68
"20724",12,"1980",1,3,1,2,2,68
"20772",12,"1980",1,2,1,2,2,68
"20773",12,"1980",1,2,1,2,2,68
"20775",12,"1980",1,2,1,2,2,65
"20776",12,"1980",1,2,1,2,2,68
"20779",12,"1980",1,3,1,2,2,67
"20795",12,"1980",2,3,1,2,2,65
"20798",12,"1980",1,3,1,2,2,67
"20799",12,"1980",1,3,1,2,2,67
"20861",12,"1980",1,3,1,2,2,68
"20862",12,"1980",1,3,1,2,2,68
"20867",12,"1980",1,3,1,2,2,67
"20868",12,"1980",1,3,1,2,2,68
"20870",12,"1980",1,3,1,2,2,68
"20885",12,"1980",1,2,1,2,2,64
"20887",12,"1980",1,2,1,2,2,65
"20890",12,"1980",1,2,2,2,2,64
"20891",12,"1980",1,2,2,2,2,64
"20903",12,"1980",1,1,1,2,2,65
"20905",12,"1980",1,1,1,2,2,68
"20987",9,"1980",2,1,1,2,2,65
"20988",9,"1980",2,1,1,2,2,65
"20997",9,"1980",2,3,1,2,2,68
"21011",9,"1980",1,3,1,2,2,65
"21060",7,"1980",1,3,1,2,2,65
"21068",7,"1980",3,2,1,2,2,68
"21080",7,"1980",1,3,2,2,2,67
"21149",16,"1980",1,3,1,2,2,68
"21150",16,"1980",1,3,1,2,2,60
"21151",16,"1980",2,3,1,2,2,65
"21161",16,"1980",2,3,1,2,2,68
"21182",32,"1980",2,3,4,2,2,68
"21195",32,"1980",1,1,1,2,2,64
"21198",32,"1980",3,3,1,2,2,65
"21221",6,"1980",1,2,1,2,2,65
"21228",6,"1980",1,2,1,2,2,68
"21229",6,"1980",1,2,1,2,2,67
"21231",6,"1980",1,3,1,2,2,68
"21233",6,"1980",1,3,1,2,2,65
"21238",6,"1980",1,3,1,2,2,67
"21239",6,"1980",1,3,1,2,2,67
"21256",6,"1980",2,1,1,2,2,68
"21270",6,"1980",1,3,1,2,2,60
"21300",6,"1980",2,3,1,2,2,68
"21323",6,"1980",1,3,1,2,2,65
"21350",6,"1980",2,1,1,2,2,60
"21359",6,"1980",1,3,1,2,2,68
"21361",6,"1980",1,3,1,2,2,68
"21375",6,"1980",1,3,1,2,2,68
"21427",18,"1980",2,3,1,1,2,64
"21515",10,"1980",4,3,1,2,2,65
"21527",10,"1980",2,3,1,1,2,68
"21530",10,"1980",1,1,1,2,2,65
"21562",10,"1980",1,2,2,2,2,65
"21608",10,"1980",1,1,2,2,2,68
"21631",10,"1980",3,3,1,2,2,67
"21636",10,"1980",2,3,1,2,2,68
"21637",10,"1980",2,3,1,2,2,65
"21645",10,"1980",1,3,1,2,2,67
"21647",10,"1980",3,2,1,2,2,68
"21649",10,"1980",4,2,1,2,2,67
"21660",10,"1980",2,2,1,2,2,68
"21670",10,"1980",2,3,2,2,2,68
"21679",10,"1980",1,1,2,2,2,64
"21683",10,"1980",1,2,1,2,2,68
"21690",10,"1980",2,2,1,2,2,65
"21709",23,"1980",2,1,2,2,2,68
"21771",2,"1980",2,3,1,2,2,65
"21780",2,"1980",2,2,1,2,2,65
"21787",2,"1980",2,2,1,2,2,65
"21842",2,"1980",1,3,1,2,2,68
"21859",15,"1980",1,3,1,2,2,67
"21862",15,"1980",1,2,1,2,2,68
"21867",15,"1980",3,1,1,1,2,65
"21873",15,"1980",1,2,1,2,2,68
"21880",15,"1980",1,2,1,2,2,64
"21887",15,"1980",2,2,1,2,2,68
"21926",15,"1980",2,3,1,2,2,65
"21928",15,"1980",2,3,1,2,2,64
"21947",15,"1980",1,2,1,1,2,65
"21951",15,"1980",1,2,1,2,2,63
"21993",15,"1980",2,1,2,2,2,65
"21999",15,"1980",1,1,2,2,2,67
"22002",15,"1980",1,2,1,2,2,63
"22041",3,"1980",2,1,2,2,2,67
"22053",3,"1980",2,3,1,2,2,68
"22054",3,"1980",1,3,1,2,2,68
"22055",3,"1980",1,3,1,2,2,68
"22062",3,"1980",1,3,1,2,2,64
"22066",3,"1980",1,1,1,2,2,64
"22070",3,"1980",2,1,2,2,2,68
"22071",3,"1980",2,2,1,2,2,68
"22082",3,"1980",1,2,2,2,2,64
"22111",3,"1980",2,1,1,2,2,63
"22117",39,"1980",2,2,1,2,2,68
"22131",39,"1980",1,1,2,2,2,64
"22132",39,"1980",1,1,2,2,2,64
"22148",39,"1980",2,2,1,2,2,68
"22150",39,"1980",2,2,1,2,2,68
"22164",39,"1980",5,1,1,2,2,64
"22176",7,"1980",1,3,1,2,2,65
"22177",7,"1980",1,3,1,2,2,68
